Date,Momentum_Value,Momentum_Return,Contrarian_Value,Contrarian_Return,Momentum_DD,Contrarian_DD
2018-06-08,73472.29957307853,0.0007159113883972169,117509.36203207876,-0.0007159113883972169,-29.983124084177938,-25.46236187852251
2018-06-11,73157.7789425199,-0.004280805587768555,118012.3967656808,0.004280805587768555,-30.282852717836484,-25.143280740753006
2018-06-12,73532.80224725751,0.00512622594833374,117407.4385551555,-0.00512622594833374,-29.925466868394857,-25.527013197426896
2018-06-13,73352.66695191164,-0.002449727058410645,117695.05473424276,0.002449727058410645,-30.097130348312838,-25.344574706535973
2018-06-14,73114.72615349053,-0.0032437920570373537,118076.83301794228,0.0032437920570373537,-30.323880721653108,-25.102408030954283
2018-06-15,73088.2880485223,-0.00036159753799438425,118119.52931005575,0.00036159753799438425,-30.349075434841154,-25.075325246096558
2018-06-18,72863.96561140477,-0.0030691981315612796,118482.06154871508,0.0030691981315612796,-30.562847922378054,-24.845366574334026
2018-06-19,72431.77932589104,-0.005931413173675538,119184.82760942937,0.005931413173675538,-30.974708360953773,-24.399593391570274
2018-06-20,72747.6187456434,0.004360508918762207,118665.12110565732,-0.004360508918762207,-30.673722961141547,-24.729249638848383
2018-06-21,72750.9193818985,4.537105560302739e-05,118659.7371438495,-4.537105560302739e-05,-30.67057755477127,-24.7326647522483
2018-06-22,72635.64771287254,-0.001584470272064209,118847.74996984488,0.001584470272064209,-30.780427963615132,-24.613405897090747
2018-06-25,72497.3529865668,-0.0019039511680603027,119074.03028222131,0.0019039511680603027,-30.912218648646437,-24.46987350319243
2018-06-26,72519.77904119527,0.00030933618545532244,119037.19637590702,-0.00030933618545532244,-30.890847297901637,-24.49323770440991
2018-06-27,72496.77807081772,-0.00031716823577880864,119074.95119347362,0.00031716823577880864,-30.912766525940327,-24.469289357823254
2018-06-28,72574.11186913219,0.001066720485687256,118947.93150370334,-0.001066720485687256,-30.83906975869408,-24.549859514163774
2018-06-29,72218.92679068369,-0.0048941016197204595,119530.074767938,0.0048941016197204595,-31.177550379409425,-24.18059885940391
2018-07-02,71662.93043132308,-0.0076987624168396015,120450.30841524343,0.0076987624168396015,-31.707398067983274,-23.596883303435412
2018-07-03,72036.72274447403,0.005215978622436524,119822.04218148364,-0.005215978622436524,-31.3511853162353,-23.99540032681221
2018-07-04,71732.02897755662,-0.004229700565338135,120328.85354103864,0.004229700565338135,-31.641549246513012,-23.673923628606232
2018-07-05,71537.58154364002,-0.002710747718811035,120655.03470628217,0.002710747718811035,-31.826851760954476,-23.467022891196677
2018-07-06,71608.70459886848,0.0009942054748535158,120535.07881020854,-0.0009942054748535158,-31.759073643737224,-23.543112396045096
2018-07-09,71168.0937214318,-0.006153035163879394,121276.73538860872,0.006153035163879394,-32.17896246322303,-23.07267047809718
2018-07-10,70729.38287757916,-0.00616443157196045,122024.33752518255,0.00616443157196045,-32.59704060825784,-22.59845721924575
2018-07-11,71363.6482623831,0.008967494964599611,120930.08489286687,-0.008967494964599611,-31.992604909313282,-23.29255516438441
2018-07-12,71853.12589172793,0.006858921051025391,120100.6349878929,-0.006858921051025391,-31.526147555500362,-23.818685472537794
2018-07-13,71057.61834264264,-0.011071300506591795,121430.30520887637,0.011071300506591795,-32.28424215275745,-22.975259246417057
2018-07-16,70948.67546019224,-0.0015331625938415526,121616.47761058137,0.0015331625938415526,-32.38806141970246,-22.857167795093336
2018-07-17,71107.36636670791,0.002236700057983399,121344.45802805804,-0.002236700057983399,-32.23683379275953,-23.029713172359045
2018-07-18,71356.17070771247,0.0034989953041076652,120919.87433923838,-0.0034989953041076652,-31.999730792408933,-23.299031844524777
2018-07-19,71055.97167262857,-0.0042070508003234875,121428.5903933523,0.0042070508003234875,-32.28581137940094,-22.9763469750607
2018-07-20,71299.07254998697,0.0034212589263916023,121013.15174454989,-0.0034212589263916023,-32.054143607139366,-23.239864835515554
2018-07-23,70353.0717886858,-0.013268065452575683,122618.76216251905,0.013268065452575683,-32.95565367699113,-22.221406338004623
2018-07-24,70872.63534549429,0.007385087013244629,121713.2119344925,-0.007385087013244629,-32.460525345649614,-22.795808019966245
2018-07-25,70383.3741786439,-0.006903386116027832,122553.44523189824,0.006903386116027832,-32.926776417262275,-22.26283767295213
2018-07-26,69900.74015388187,-0.006857216358184814,123393.82072129431,0.006857216358184814,-33.38671202321001,-21.72977713180422
2018-07-27,70620.33644773596,0.01029454469680786,122123.53751856905,-0.01029454469680786,-32.7009585527316,-22.535533439549983
2018-07-30,70533.06839686853,-0.0012357354164123536,122274.44989905831,0.0012357354164123536,-32.78412236173859,-22.439807854707738
2018-07-31,70617.00910889365,0.0011900901794433597,122128.9322770366,-0.0011900901794433597,-32.70412940585864,-22.532111477695594
2018-08-01,70673.81177873626,0.0008043766021728514,122030.6946214646,-0.0008043766021728514,-32.649998182129856,-22.594424834642666
2018-08-02,70690.36348440906,0.0002341985702514647,122002.11520725746,-0.0002341985702514647,-32.63422490799769,-22.612553109675883
2018-08-03,71078.87022577609,0.005495893955230714,121331.60451976453,-0.005495893955230714,-32.26398975188012,-23.037866311251154
2018-08-06,70941.79996717439,-0.0019284248352050783,121565.58339921573,0.0019284248352050783,-32.39461355628029,-22.889450621275397
2018-08-07,71218.47576768219,0.0039000391960144045,121091.47285907243,-0.0039000391960144045,-32.130949899288076,-23.19018478627862
2018-08-08,71021.96675405157,-0.002759242057800293,121425.59354382615,0.002759242057800293,-32.31821703674892,-22.978247913689064
2018-08-09,71549.40040648676,0.007426345348358154,120523.84515204033,-0.007426345348358154,-31.815588742671196,-23.550238044017647
2018-08-10,71937.16442002749,0.005419528484344484,119870.66274019613,-0.005419528484344484,-31.44606138367384,-23.96455970655944
2018-08-13,71365.91942520699,-0.007940888404846193,120822.54229603098,0.007940888404846193,-31.99044055993876,-23.360770760375893
2018-08-14,71368.74220725441,3.955364227294921e-05,120817.7633244145,-3.955364227294921e-05,-31.987750534153527,-23.363802121033306
2018-08-15,71657.70255648058,0.00404883623123169,120328.59198689024,-0.00404883623123169,-31.712380074348633,-23.674089535629506
2018-08-16,71476.57922840927,-0.002527618408203125,120632.73675102946,0.002527618408203125,-31.8849851195251,-23.481166759316896
2018-08-17,71416.34830055453,-0.0008426666259765625,120734.38993228978,0.0008426666259765625,-31.94238336929276,-23.416686892286307
2018-08-20,71325.62001478423,-0.001270413398742676,120887.77251894878,0.001270413398742676,-32.02884467734691,-23.31939442519416
2018-08-21,71130.7106108301,-0.002732670307159424,121218.11894540997,0.002732670307159424,-32.214587435240446,-23.109851611204878
2018-08-22,70427.71997133376,-0.009883081912994385,122416.12754428656,0.009883081912994385,-32.884516220124084,-22.34993997637611
2018-08-23,70480.51258554957,0.0007495999336242676,122324.36442320482,-0.0007495999336242676,-32.83420645793754,-22.40814645621573
2018-08-24,71053.92762925391,0.00813579559326172,121329.15839818197,-0.00813579559326172,-32.287759290820105,-23.039417916350256
2018-08-27,70451.86631792011,-0.00847330093383789,122357.21686933904,0.00847330093383789,-32.86150548325345,-22.387307744312167
2018-08-28,70522.90013427324,0.0010082602500915527,122233.84895125785,-0.0010082602500915527,-32.79381240798123,-22.46556153681616
2018-08-29,70657.0386213002,0.0019020557403564456,122001.35335719425,-0.0019020557403564456,-32.66598249308436,-22.61303636057037
2018-08-30,70225.08991348298,-0.006113314628601074,122747.1860153819,0.006113314628601074,-33.07761652731187,-22.139945503690427
2018-08-31,71150.10865617738,0.013172197341918945,121130.33585802205,-0.013172197341918945,-32.19610168561804,-23.16553350656838
2018-09-03,71541.01742647248,0.005494141578674316,120464.82864334571,-0.005494141578674316,-31.823577468692786,-23.58767294360521
2018-09-04,71519.78011968744,-0.00029685497283935545,120500.58922678072,0.00029685497283935545,-31.84381597875161,-23.564989564332283
2018-09-05,71486.12102631526,-0.0004706263542175292,120557.2999797696,0.0004706263542175292,-31.87589207515491,-23.529017234036363
2018-09-06,71435.3634233784,-0.0007100343704223633,120642.89980636054,0.0007100343704223633,-31.924262533235915,-23.474720207932553
2018-09-07,71837.60699923459,0.005630874633789063,119963.57476209414,-0.005630874633789063,-31.540936589957834,-23.905624464757324
2018-09-10,72260.77074430617,0.005890560150146484,119256.92210913144,-0.005890560150146484,-31.137674359118293,-24.3538629609355
2018-09-11,72025.65771666905,-0.003253674507141113,119644.94531639805,0.003253674507141113,-31.36172995255847,-24.107735053287783
2018-09-12,71889.26364710562,-0.0018936872482299804,119871.51542365889,0.0018936872482299804,-31.49170936928789,-23.9640188389189
2018-09-13,71400.09815001745,-0.00680443048477173,120687.1728174634,0.00680443048477173,-31.957869270515104,-23.446637290766926
2018-09-14,71280.14821038635,-0.0016799688339233395,120889.92350645106,0.0016799688339233395,-32.07217792953438,-23.31803002728339
2018-09-17,71431.94658738641,0.0021296024322509767,120632.47603131708,-0.0021296024322509767,-31.927518674435596,-23.481332137047094
2018-09-18,71679.48700697697,0.003465402126312256,120214.43599237585,-0.003465402126312256,-31.69162015290663,-23.746500091361945
2018-09-19,71089.68483156634,-0.008228325843811035,121203.59954285107,0.008228325843811035,-32.25368376015133,-23.11906144738266
2018-09-20,70416.66227629852,-0.009467232227325439,122351.062166511,0.009467232227325439,-32.89505386853981,-22.391211748250296
2018-09-21,70944.6843290041,0.007498538494110108,121433.60801706015,-0.007498538494110108,-32.391864846827865,-22.97316423443728
2018-09-24,70406.43520321058,-0.007586884498596193,122354.9107753334,0.007586884498596193,-32.904799959400464,-22.388770528191614
2018-09-25,70449.91230632424,0.000617516040802002,122279.35465525874,-0.000617516040802002,-32.86336759711458,-22.43669670733682
2018-09-26,70706.57814229275,0.0036432385444641114,121833.8617971865,-0.0036432385444641114,-32.618772830198886,-22.719278323528602
2018-09-27,70472.70113977077,-0.0033077120780944822,122236.85313337394,0.0033077120780944822,-32.84165052914526,-22.463655947035488
2018-09-28,70084.19854557773,-0.005512809753417969,122910.72164955473,0.005512809753417969,-33.21188173313164,-22.03621283329593
2018-10-01,70119.75275377659,0.0005073070526123043,122848.36817362026,-0.0005073070526123043,-33.17799964970416,-22.075764412373967
2018-10-02,70031.01523221654,-0.0012655138969421388,123003.83449076064,0.0012655138969421388,-33.26256381976893,-21.97715020932922
2018-10-03,70004.17612960617,-0.00038324594497680746,123050.97521154583,0.00038324594497680746,-33.28814067156315,-21.947248268531418
2018-10-04,70268.64889422509,0.0037779569625854496,122586.09392299244,-0.0037779569625854496,-33.036106138126264,-22.24212820538427
2018-10-05,70526.58014209021,0.003670644760131836,122136.12391966899,-0.003670644760131836,-32.79030547200416,-22.52754973004617
2018-10-08,71274.7416271662,0.010608220100402833,120840.47703491907,-0.010608220100402833,-32.077330239570344,-23.34939453422735
2018-10-09,70729.73074284501,-0.00764662027359009,121764.49827648458,0.00764662027359009,-32.59670910319681,-22.763276460489813
2018-10-10,70514.67583821628,-0.0030405163764953614,122134.72522756996,0.0030405163764953614,-32.80164991299822,-22.528436937701102
